epoch,total_loss,loss_change,loss_smooth
133,2.73203,0.008359999999999701,2.745842
134,2.74768,0.015649999999999942,2.7450719999999995
135,2.7559,0.008220000000000116,2.7329239999999997
136,2.6463,-0.10959999999999992,2.721116
137,2.6808300000000003,0.03453000000000017,2.712548
138,2.71516,0.03432999999999975,2.709174
139,2.68648,-0.02868000000000004,2.696934
140,2.73265,0.046170000000000044,2.692284
141,2.6684099999999997,-0.0642400000000003,2.696706
142,2.68991,0.021500000000000075,2.6985219999999996
143,2.69365,0.0037400000000000766,2.6942199999999996
144,2.66094,-0.032709999999999795,2.6891119999999997
145,2.6710599999999998,0.010119999999999685,2.676794
146,2.67298,0.0019200000000001438,2.677708
147,2.57619,-0.09678999999999993,2.654964
148,2.5941099999999997,0.017919999999999714,2.635056
149,2.67505,0.08094000000000046,2.6378779999999997
150,2.60072,-0.07433000000000023,2.6238099999999998
151,2.6167,0.015979999999999883,2.6125540000000003
152,2.63009,0.013390000000000235,2.623334
153,2.62319,-0.006899999999999906,2.62915
154,2.6096199999999996,-0.013570000000000526,2.616064
155,2.6548299999999996,0.04520999999999997,2.626886
156,2.57775,-0.0770799999999996,2.619096
157,2.56627,-0.011480000000000157,2.6063319999999996
158,2.57695,0.010680000000000245,2.5970839999999997
159,2.6182600000000003,0.04131000000000018,2.5988119999999997
160,2.6348000000000003,0.01654,2.594806
161,2.59907,-0.03573000000000004,2.59907
162,2.5535,-0.04557000000000011,2.5965160000000003
163,2.57511,0.021609999999999907,2.5961480000000003
164,2.6011800000000003,0.02607000000000026,2.5927320000000003
165,2.53292,-0.06826000000000043,2.572356
166,2.59184,0.05892000000000008,2.57091
167,2.60465,0.012809999999999988,2.58114
168,2.60579,0.0011399999999999189,2.587276
169,2.5783,-0.027489999999999792,2.5827
170,2.5685700000000002,-0.009729999999999794,2.58983
171,2.55372,-0.01485000000000003,2.5822060000000002
172,2.58914,0.035419999999999785,2.579104
173,2.5789299999999997,-0.010210000000000274,2.5737320000000006
174,2.47595,-0.10297999999999963,2.553262
175,2.50805,0.032099999999999795,2.5411580000000002
176,2.5199100000000003,0.011860000000000426,2.534396
177,2.5098700000000003,-0.010040000000000049,2.518542
178,2.5610099999999996,0.0511399999999993,2.514958
179,2.53922,-0.021789999999999754,2.527612
180,2.56779,0.028570000000000206,2.53956
181,2.5508,-0.01698999999999984,2.545738
182,2.48292,-0.06788000000000016,2.5403480000000003
183,2.49994,0.017020000000000035,2.528134
184,2.50206,0.002120000000000122,2.520702
185,2.45141,-0.050650000000000084,2.497426
186,2.5244799999999996,0.07306999999999952,2.4921619999999995
187,2.44389,-0.0805899999999995,2.484356
188,2.46633,0.022440000000000015,2.4776339999999997
189,2.4677499999999997,0.0014199999999995327,2.4707719999999997
190,2.46969,0.0019400000000002748,2.474428
191,2.4702,0.0005100000000002325,2.463572
192,2.39819,-0.07201000000000013,2.4544319999999997
193,2.4885,0.09031000000000011,2.458866
194,2.44319,-0.04531000000000018,2.453954
195,2.43993,-0.0032600000000000406,2.448002
196,2.40881,-0.031120000000000037,2.4357239999999996
197,2.43461,0.025800000000000267,2.443008
198,2.49849,0.06387999999999971,2.4450060000000002
199,2.4219299999999997,-0.07656000000000018,2.440754
200,2.47422,0.05229000000000017,2.447612
201,2.47908,0.0048600000000003085,2.4616659999999997
202,2.41627,-0.06281000000000025,2.457998
203,2.4156699999999995,-0.000600000000000378,2.4414339999999997
204,2.41357,-0.0020999999999995467,2.4397619999999995
205,2.45547,0.04190000000000005,2.4360120000000003
206,2.42073,-0.034740000000000215,2.424342
207,2.44055,0.01982000000000017,2.429198
208,2.42379,-0.016760000000000108,2.430822
209,2.41746,-0.006329999999999725,2.4316
210,2.3821700000000003,-0.03528999999999982,2.41694
211,2.38754,0.005369999999999653,2.410302
212,2.41548,0.027940000000000076,2.405288
213,2.41054,-0.0049399999999999444,2.402638
214,2.4216499999999996,0.01110999999999951,2.403476
215,2.46543,0.043780000000000374,2.4201279999999996
216,2.37245,-0.09297999999999984,2.41711
217,2.4210200000000004,0.048570000000000224,2.418218
218,2.42852,0.007499999999999396,2.4218140000000004
219,2.37743,-0.05108999999999986,2.41297
220,2.44017,0.06274000000000024,2.407918
221,2.38082,-0.059350000000000236,2.409592
222,2.38506,0.004240000000000244,2.4024
223,2.4297500000000003,0.04469000000000012,2.402646
224,2.33812,-0.09163000000000032,2.394784
225,2.41025,0.07213000000000003,2.3888000000000003
226,2.3996500000000003,-0.01059999999999972,2.392566
227,2.3706199999999997,-0.029030000000000555,2.389678
228,2.40092,0.030300000000000438,2.383912
229,2.34296,-0.05796000000000001,2.38488
230,2.3679099999999997,0.024949999999999584,2.376412
231,2.34308,-0.024829999999999686,2.3650979999999997
232,2.36567,0.02259000000000011,2.3641080000000003
233,2.3377600000000003,-0.02790999999999988,2.351476
234,2.36863,0.03086999999999973,2.35661
235,2.3705100000000003,0.0018800000000003259,2.35713
236,2.38205,0.011539999999999662,2.364924
237,2.30322,-0.07882999999999996,2.352434
238,2.35105,0.04782999999999982,2.355092
239,2.32673,-0.024319999999999897,2.3467119999999997
240,2.3431699999999998,0.016439999999999788,2.341244
241,2.3051700000000004,-0.03799999999999937,2.3258680000000003
242,2.33311,0.027939999999999632,2.3318459999999996
243,2.35033,0.017220000000000013,2.331702
244,2.3791200000000003,0.028790000000000315,2.34218
245,2.30287,-0.07625000000000037,2.33412
246,2.3292599999999997,0.02638999999999969,2.3389379999999997
247,2.34003,0.01077000000000039,2.340322
248,2.28486,-0.05516999999999994,2.3272280000000003
249,2.29317,0.008309999999999818,2.310038
250,2.3124000000000002,0.019230000000000302,2.311944
251,2.32829,0.015889999999999738,2.31175
252,2.24967,-0.07861999999999991,2.293678
253,2.28152,0.031849999999999934,2.2930099999999998
254,2.29864,0.017119999999999802,2.294104
255,2.28673,-0.011909999999999865,2.28897
256,2.29107,0.0043400000000000105,2.2815260000000004
257,2.2776699999999996,-0.0134000000000003,2.2871259999999998
258,2.3102,0.03253000000000039,2.292862
259,2.29237,-0.017830000000000013,2.2916079999999996
260,2.26249,-0.029879999999999907,2.28676
261,2.2892400000000004,0.026750000000000274,2.2863940000000005
262,2.24869,-0.04055000000000053,2.2805980000000003
263,2.28444,0.03575000000000017,2.275446
264,2.21977,-0.06467,2.260926
265,2.26037,0.04059999999999997,2.2605020000000002
266,2.30023,0.03986000000000001,2.2626999999999997
267,2.2758599999999998,-0.024370000000000225,2.268134
268,2.27674,0.000880000000000436,2.266594
269,2.28905,0.012309999999999821,2.2804499999999996
270,2.19731,-0.09174000000000015,2.2678380000000002
271,2.25293,0.055620000000000225,2.258378
272,2.2601,0.007169999999999899,2.255226
273,2.2984299999999998,0.03832999999999975,2.259564
274,2.24144,-0.056989999999999874,2.2500419999999997
275,2.27262,0.031179999999999986,2.265104
276,2.2606900000000003,-0.011929999999999552,2.266656
277,2.2077600000000004,-0.05292999999999992,2.2561880000000003
278,2.2607600000000003,0.052999999999999936,2.248654
279,2.206,-0.054760000000000364,2.241566
280,2.20019,-0.005809999999999871,2.2270800000000004
281,2.2537599999999998,0.05356999999999967,2.225694
282,2.19385,-0.05990999999999991,2.222912
283,2.25469,0.06084000000000023,2.221698
284,2.27752,0.022829999999999906,2.236002
285,2.18006,-0.09745999999999988,2.231976
286,2.21587,0.035809999999999675,2.224398
287,2.2131300000000005,-0.0027399999999992986,2.228254
288,2.24524,0.03210999999999942,2.2263640000000002
289,2.28381,0.03856999999999999,2.227622
290,2.2424600000000003,-0.041349999999999554,2.2401020000000003
291,2.1834299999999995,-0.059030000000000804,2.233614
292,2.23644,0.053010000000000446,2.238276
293,2.16793,-0.06850999999999985,2.2228140000000005
294,2.16432,-0.003610000000000113,2.1989159999999996
295,2.19167,0.027349999999999763,2.1887579999999995
296,2.20717,0.015500000000000291,2.193506
297,2.18712,-0.0200499999999999,2.1836420000000003
298,2.18978,0.0026599999999996626,2.1880119999999996
299,2.24106,0.051280000000000214,2.20336
300,2.1890400000000003,-0.05201999999999973,2.202834
301,2.16966,-0.019380000000000397,2.1953319999999996
302,2.19558,0.025920000000000165,2.197024
303,2.14952,-0.04606000000000021,2.188972
304,2.25496,0.1054400000000002,2.191752
305,2.1592000000000002,-0.09575999999999985,2.185784
306,2.2602900000000004,0.10109000000000012,2.20391
307,2.2201899999999997,-0.04010000000000069,2.208832
308,2.16413,-0.056059999999999555,2.211754
309,2.15874,-0.005390000000000228,2.19251
310,2.1941699999999997,0.03542999999999985,2.199504
311,2.1633299999999998,-0.03083999999999998,2.180112
312,2.20301,0.03968000000000016,2.1766759999999996
313,2.21993,0.016920000000000268,2.187836
314,2.20662,-0.013310000000000155,2.197412
315,2.1611000000000002,-0.04551999999999978,2.190798
316,2.14392,-0.017180000000000195,2.186916
317,2.17718,0.033259999999999845,2.18175
318,2.1429600000000004,-0.03421999999999947,2.1663560000000004
319,2.11916,-0.023800000000000487,2.148864
320,2.1578,0.03864000000000001,2.1482040000000002
321,2.1204,-0.03739999999999988,2.1435000000000004
322,2.0925900000000004,-0.02780999999999967,2.1265820000000004
323,2.15677,0.06417999999999946,2.1293439999999997
324,2.1195500000000003,-0.03721999999999959,2.1294220000000004
325,2.12042,0.0008699999999999264,2.1219460000000003
326,2.1024599999999998,-0.01796000000000042,2.1183579999999997
327,2.12911,0.026650000000000063,2.1256619999999997
328,2.1463200000000002,0.01721000000000039,2.1235720000000002
329,2.14905,0.002729999999999677,2.1294720000000003
330,2.17774,0.028690000000000104,2.140936
331,2.14014,-0.037599999999999856,2.148472
332,2.13323,-0.006909999999999972,2.149296
333,2.16275,0.02951999999999977,2.1525819999999998
334,2.14276,-0.019989999999999952,2.151324
335,2.10743,-0.035330000000000084,2.137262
336,2.10837,0.0009399999999999409,2.130908
337,2.0930799999999996,-0.015290000000000248,2.122878
338,2.1210700000000005,0.027990000000000848,2.1145419999999997
339,2.11863,-0.002440000000000442,2.109716
340,2.14435,0.025720000000000187,2.1170999999999998
341,2.10777,-0.03658000000000028,2.1169800000000003
342,2.12256,0.01479000000000008,2.122876
343,2.0740499999999997,-0.048510000000000275,2.1134720000000002
344,2.1112900000000003,0.037240000000000606,2.112004
345,2.13105,0.019759999999999778,2.109344
346,2.13199,0.0009399999999999409,2.114188
347,2.1045,-0.027490000000000236,2.110576
348,2.0950800000000003,-0.00941999999999954,2.114782
349,2.13823,0.0431499999999998,2.12017
350,2.15333,0.015099999999999891,2.124626
351,2.11157,-0.04176000000000002,2.120542
352,2.0678799999999997,-0.04369000000000023,2.113218
353,2.0799,0.012020000000000142,2.110182
354,2.10926,0.029360000000000053,2.104388
355,2.08582,-0.023439999999999905,2.090886
356,2.09916,0.013339999999999907,2.0884039999999997
357,2.10575,0.006590000000000096,2.095978
358,2.0937,-0.012049999999999894,2.098738
359,2.08718,-0.006520000000000081,2.0943220000000005
360,2.12422,0.037040000000000184,2.1020019999999997
361,2.05987,-0.06435000000000013,2.094144
362,2.12242,0.06254999999999988,2.0974779999999997
363,2.08373,-0.03868999999999989,2.095484
364,2.06237,-0.021360000000000046,2.090522
365,2.05999,-0.0023800000000000487,2.077676
366,2.12214,0.06214999999999993,2.09013
367,2.0923100000000003,-0.02982999999999958,2.084108
368,2.0447499999999996,-0.04756000000000071,2.0763119999999997
369,2.07131,0.02656000000000036,2.0781
370,2.07077,-0.0005399999999999849,2.080256
371,2.0929,0.022130000000000205,2.074408
372,2.09193,-0.0009700000000001374,2.0743319999999996
373,2.0318199999999997,-0.06011000000000033,2.071746
374,2.07513,0.043310000000000404,2.0725100000000003
375,2.06631,-0.00882000000000005,2.071618
376,2.0503,-0.01601000000000008,2.063098
377,2.0454600000000003,-0.004839999999999733,2.053804
378,2.09839,0.05292999999999992,2.0671180000000002
379,2.06951,-0.028880000000000017,2.065994
380,2.04047,-0.029040000000000177,2.060826
381,1.99592,-0.04455000000000009,2.04995
382,2.0906000000000002,0.09468000000000032,2.058978
383,2.04124,-0.04936000000000007,2.047548
384,2.07507,0.03383000000000003,2.0486600000000004
385,2.03397,-0.041100000000000136,2.0473600000000003
386,2.0433399999999997,0.009369999999999656,2.0568440000000003
387,2.07181,0.02847000000000044,2.053086
388,2.0929,0.021090000000000053,2.063418
389,2.0424100000000003,-0.050489999999999924,2.056886
390,2.05052,0.00810999999999984,2.0601960000000004
391,2.04809,-0.002429999999999932,2.0611460000000004
392,1.99552,-0.05257000000000023,2.045888
393,1.99618,0.000660000000000105,2.0265440000000003
394,2.06194,0.06575999999999982,2.03045
395,2.02667,-0.03526999999999969,2.02568
396,1.98912,-0.037550000000000194,2.0138860000000003
397,1.9837600000000002,-0.005359999999999809,2.011534
398,2.0206299999999997,0.036869999999999514,2.0164239999999998
399,2.06382,0.043190000000000506,2.0168
400,2.05873,-0.005090000000000039,2.023212
401,2.0239900000000004,-0.03473999999999977,2.0301859999999996
402,2.03374,0.009749999999999481,2.040182
403,2.02112,-0.012620000000000076,2.04028
404,2.06579,0.04466999999999999,2.040674
405,2.03758,-0.028209999999999624,2.0364440000000004
406,2.03049,-0.007090000000000263,2.0377439999999996
407,2.02929,-0.0011999999999998678,2.0368539999999995
408,2.0629299999999997,0.03363999999999967,2.045216
409,1.9877,-0.07522999999999969,2.0295979999999996
410,2.01737,0.029670000000000085,2.0255559999999995
411,2.01666,-0.0007100000000002105,2.0227899999999996
412,1.9906899999999998,-0.02597000000000005,2.01507
413,1.98316,-0.007529999999999815,1.9991159999999997
414,1.99128,0.008119999999999905,1.999832
415,2.0219300000000002,0.030650000000000288,2.000744
416,1.97643,-0.04550000000000032,1.992698
417,2.00504,0.028610000000000246,1.995568
418,2.01028,0.005239999999999689,2.000992
419,2.02904,0.018760000000000332,2.008544
420,2.00878,-0.02026000000000039,2.0059139999999998
421,1.9950999999999999,-0.013679999999999914,2.009648
422,1.97223,-0.022869999999999946,2.003086
423,1.98684,0.014610000000000012,1.998398
424,1.98114,-0.005700000000000038,1.9888179999999998
425,1.96947,-0.011669999999999847,1.9809559999999997
426,2.0255,0.056030000000000024,1.9870359999999998
427,2.01316,-0.012340000000000018,1.995222
428,1.97265,-0.040510000000000046,1.9923840000000002
429,1.9802,0.007549999999999946,1.9921960000000003
430,1.9861499999999999,0.0059499999999999,1.995532
431,1.99898,0.012830000000000119,1.990228
432,1.96029,-0.03868999999999989,1.979654
433,2.00287,0.04258000000000006,1.985698
434,1.99154,-0.011330000000000062,1.9879660000000001
435,1.96822,-0.023320000000000007,1.9843800000000003
436,1.98485,0.016629999999999923,1.9815540000000003
437,1.96179,-0.02306000000000008,1.9818539999999998
438,1.97332,0.01153000000000004,1.9759440000000001
439,1.9368100000000001,-0.03650999999999982,1.964998
440,1.99003,0.05321999999999982,1.96936
441,1.9653500000000002,-0.024679999999999813,1.9654600000000002
442,1.9606,-0.004750000000000254,1.965222
443,1.97798,0.017380000000000173,1.9661540000000002
444,1.96864,-0.009340000000000126,1.97252
445,1.98949,0.020850000000000035,1.9724119999999998
446,1.93808,-0.051409999999999956,1.966958
447,1.9967100000000002,0.05863000000000018,1.97418
448,1.9998799999999999,0.003169999999999673,1.9785600000000003
449,1.94008,-0.05979999999999985,1.9728479999999997
450,1.93279,-0.007290000000000019,1.9615079999999998
451,1.98285,0.05005999999999999,1.9704620000000002
452,1.95253,-0.030319999999999903,1.961626
453,1.9871,0.03456999999999999,1.95907
454,1.97535,-0.01175000000000015,1.966124
455,1.97235,-0.0029999999999998916,1.9740360000000003
456,1.95963,-0.012720000000000065,1.9693920000000003
457,1.95274,-0.006890000000000063,1.9694340000000001
458,1.9469800000000002,-0.005759999999999765,1.96141
459,1.92676,-0.020220000000000127,1.951692
460,1.9946899999999999,0.06792999999999982,1.95616
461,1.88023,-0.11445999999999978,1.94028
462,1.94723,0.06699999999999995,1.939178
463,1.9448299999999998,-0.0024000000000001798,1.938748
464,1.94918,0.004350000000000076,1.943232
465,1.91338,-0.03579999999999983,1.92697
466,1.9474,0.03401999999999994,1.9404039999999998
467,1.91151,-0.03588999999999998,1.93326
468,1.96102,0.04950999999999994,1.9364979999999998
469,1.92225,-0.03876999999999997,1.931112
470,1.90054,-0.021710000000000118,1.9285439999999998
471,1.92374,0.02320000000000011,1.9238119999999999
472,1.91968,-0.0040599999999999525,1.9254459999999998
473,1.8918300000000001,-0.02784999999999993,1.911608
474,1.93111,0.03927999999999998,1.91338
475,1.88758,-0.04353000000000007,1.9107880000000002
476,1.89297,0.005390000000000006,1.9046340000000002
477,1.9440899999999999,0.05111999999999983,1.909516
478,1.89564,-0.04844999999999988,1.910278
479,1.91669,0.021050000000000013,1.907394
480,1.94506,0.028370000000000006,1.91889
481,1.93536,-0.009700000000000042,1.927368
482,1.9302,-0.005160000000000053,1.9245899999999998
483,1.91058,-0.01961999999999997,1.9275779999999998
484,1.86356,-0.04701999999999984,1.9169519999999998
485,1.9601600000000001,0.09660000000000002,1.919972
486,1.9320899999999999,-0.02807000000000026,1.9193179999999999
487,1.93677,0.0046800000000002395,1.9206320000000001
488,1.90097,-0.035800000000000054,1.9187100000000001
489,1.93757,0.036599999999999966,1.933512
490,1.93946,0.0018899999999999473,1.929372
491,1.9200599999999999,-0.019400000000000084,1.9269659999999997
492,1.89671,-0.023349999999999982,1.918954
493,1.89695,0.00024000000000001798,1.91815
494,1.9239,0.02695000000000003,1.9154159999999998
495,1.91728,-0.006619999999999848,1.91098
496,1.88147,-0.03581000000000012,1.9032619999999998
497,1.8872499999999999,0.005779999999999896,1.90137
498,1.9426,0.05535000000000023,1.9105
499,1.88585,-0.05675000000000008,1.90289
500,1.92964,0.043789999999999996,1.9053619999999998
501,1.90515,-0.024490000000000123,1.910098
502,1.89728,-0.007869999999999822,1.912104
503,1.9196499999999999,0.02236999999999978,1.9075140000000002
504,1.89232,-0.027329999999999854,1.9088079999999998
505,1.90069,0.008369999999999989,1.9030179999999999
506,1.84259,-0.05810000000000004,1.8905059999999998
507,1.91622,0.07363000000000008,1.894294
508,1.8985699999999999,-0.017650000000000166,1.8900780000000001
509,1.92013,0.021560000000000024,1.8956399999999998
510,1.93058,0.01045000000000007,1.9016179999999998
511,1.93038,-0.00019999999999997797,1.9191759999999998
512,1.8881,-0.042280000000000095,1.913552
513,1.9137,0.025600000000000067,1.916578
514,1.8808099999999999,-0.032890000000000086,1.9087139999999998
515,1.88622,0.005410000000000137,1.899842
516,1.87705,-0.0091699999999999,1.8891759999999997
517,1.81495,-0.062100000000000044,1.874546
518,1.90981,0.09485999999999994,1.8737679999999997
519,1.85669,-0.053120000000000056,1.8689440000000002
520,1.90645,0.049760000000000026,1.8729900000000002
521,1.85238,-0.05407000000000006,1.868056
522,1.8635300000000001,0.011150000000000215,1.8777720000000002
523,1.8684,0.00486999999999993,1.86949
524,1.83169,-0.03671000000000002,1.86449
525,1.88328,0.051590000000000025,1.859856
526,1.8854600000000001,0.0021800000000000708,1.866472
527,1.8738299999999999,-0.011630000000000251,1.868532
528,1.8754899999999999,0.0016599999999999948,1.86995
529,1.8745,-0.0009899999999998244,1.878512
530,1.86284,-0.011660000000000004,1.8744239999999999
531,1.8418100000000002,-0.021029999999999882,1.865694
532,1.88428,0.042469999999999786,1.8677839999999999
533,1.86586,-0.01841999999999988,1.865858
534,1.86802,0.0021599999999999397,1.864562
535,1.8439299999999998,-0.024090000000000167,1.86078
536,1.85262,0.008690000000000087,1.8629419999999999
537,1.8791499999999999,0.026529999999999943,1.8619160000000001
538,1.89931,0.020160000000000178,1.8686060000000002
539,1.90137,0.0020599999999999508,1.875276
540,1.85672,-0.04465000000000008,1.877834
541,1.83623,-0.020489999999999897,1.8745559999999997
542,1.82699,-0.009240000000000137,1.864124
543,1.85747,0.030480000000000063,1.8557560000000002
544,1.8311600000000001,-0.026309999999999834,1.841714
545,1.8447200000000001,0.013560000000000016,1.8393140000000003
546,1.85309,0.008369999999999767,1.8426859999999998
547,1.80804,-0.04504999999999981,1.838896
548,1.8319999999999999,0.02395999999999976,1.833802
549,1.83027,-0.0017299999999997873,1.833624
550,1.84052,0.01024999999999987,1.8327839999999997
551,1.82157,-0.018950000000000022,1.82648
552,1.85931,0.03774000000000011,1.8367339999999999
553,1.8624,0.003090000000000037,1.842814
554,1.84569,-0.016710000000000003,1.845898
555,1.85225,0.006559999999999899,1.848244
556,1.86013,0.00788000000000011,1.8559560000000002
557,1.83646,-0.02367000000000008,1.8513860000000002
558,1.8389099999999998,0.002449999999999841,1.8466879999999999
559,1.82169,-0.01721999999999979,1.8418880000000002
560,1.84354,0.021849999999999925,1.840146
561,1.83222,-0.011319999999999997,1.8345639999999999
562,1.8284799999999999,-0.0037400000000000766,1.832968
563,1.8501500000000002,0.0216700000000003,1.8352159999999997
564,1.8506500000000001,0.0004999999999999449,1.841008
565,1.82601,-0.024640000000000217,1.837502
566,1.84524,0.01923000000000008,1.840106
567,1.83023,-0.015009999999999968,1.840456
568,1.82103,-0.009200000000000097,1.8346319999999998
569,1.8075700000000001,-0.013459999999999805,1.8260159999999999
570,1.82423,0.016659999999999897,1.8256599999999998
571,1.81689,-0.007340000000000124,1.81999
572,1.82685,0.009960000000000191,1.8193139999999999
573,1.83171,0.004859999999999864,1.82145
574,1.80427,-0.02743999999999991,1.82079
575,1.80159,-0.0026800000000000157,1.816262
576,1.82367,0.022079999999999878,1.8176180000000002
577,1.82841,0.0047400000000001885,1.81793
578,1.82257,-0.005840000000000067,1.816102
579,1.8226499999999999,7.999999999985796e-05,1.8197780000000001
